version	cancer	organ	start_age	stop_age	gender	gene	cumulative_risk	ci_lower_wald	ci_upper_wald	ci_lower_wilson	ci_upper_wilson
V3_20190219_A	153	Colon	35	50	FEMALE	MLH1	14.97	10.6	19.4	11.1	20.0
V3_20190219_A	153	Colon	35	55	FEMALE	MLH1	21.58	16.5	26.7	17.0	27.2
V3_20190219_A	153	Colon	35	60	FEMALE	MLH1	27.63	21.9	33.4	22.4	33.9
V3_20190219_A	153	Colon	35	65	FEMALE	MLH1	35.05	28.5	41.6	29.0	42.1
V3_20190219_A	153	Colon	35	70	FEMALE	MLH1	38.63	31.6	45.7	32.2	46.3
V3_20190219_A	153	Colon	35	75	FEMALE	MLH1	42.99	34.9	51.1	35.7	52.3
V3_20190219_A	153	Colon	40	45	FEMALE	MLH1	4.73	2.1	7.3	2.7	8.1
V3_20190219_A	153	Colon	40	50	FEMALE	MLH1	8.75	5.3	12.2	5.9	12.9
V3_20190219_A	153	Colon	40	55	FEMALE	MLH1	15.84	11.2	20.5	11.8	21.1
V3_20190219_A	153	Colon	40	60	FEMALE	MLH1	22.33	16.8	27.9	17.4	28.5
V3_20190219_A	153	Colon	40	65	FEMALE	MLH1	30.30	23.7	36.9	24.3	37.5
V3_20190219_A	153	Colon	40	70	FEMALE	MLH1	34.14	26.9	41.3	27.6	42.1
V3_20190219_A	153	Colon	40	75	FEMALE	MLH1	38.82	30.4	47.2	31.4	48.6
V3_20190219_A	153	Colon	45	50	FEMALE	MLH1	4.21	1.7	6.8	2.3	7.6
V3_20190219_A	153	Colon	45	55	FEMALE	MLH1	11.66	7.4	15.9	8.1	16.6
V3_20190219_A	153	Colon	45	60	FEMALE	MLH1	18.46	13.1	23.8	13.8	24.6
V3_20190219_A	153	Colon	45	65	FEMALE	MLH1	26.83	20.3	33.4	20.9	34.1
V3_20190219_A	153	Colon	45	70	FEMALE	MLH1	30.86	23.6	38.2	24.3	39.1
V3_20190219_A	153	Colon	45	75	FEMALE	MLH1	35.78	27.1	44.4	28.2	46.0
V3_20190219_A	153	Colon	50	55	FEMALE	MLH1	7.77	4.1	11.4	4.9	12.3
V3_20190219_A	153	Colon	50	60	FEMALE	MLH1	14.88	9.8	20.0	10.5	20.9
V3_20190219_A	153	Colon	50	65	FEMALE	MLH1	23.62	17.1	30.2	17.8	31.0
V3_20190219_A	153	Colon	50	70	FEMALE	MLH1	27.82	20.4	35.2	21.3	36.2
V3_20190219_A	153	Colon	50	75	FEMALE	MLH1	32.95	24.1	41.8	25.3	43.5
V3_20190219_A	153	Colon	55	60	FEMALE	MLH1	7.71	3.5	11.9	4.5	13.1
V3_20190219_A	153	Colon	55	65	FEMALE	MLH1	17.18	10.9	23.5	11.9	24.6
V3_20190219_A	153	Colon	55	70	FEMALE	MLH1	21.74	14.4	29.1	15.5	30.4
V3_20190219_A	153	Colon	55	75	FEMALE	MLH1	27.30	18.2	36.5	19.6	38.5
V3_20190219_A	153	Colon	60	65	FEMALE	MLH1	10.26	4.8	15.8	6.0	17.2
V3_20190219_A	153	Colon	60	70	FEMALE	MLH1	15.21	8.2	22.2	9.6	23.9
V3_20190219_A	153	Colon	60	75	FEMALE	MLH1	21.23	12.0	30.5	13.8	33.0
V3_20190219_A	153	Colon	65	70	FEMALE	MLH1	5.51	0.3	10.8	2.2	13.5
V3_20190219_A	153	Colon	65	75	FEMALE	MLH1	12.22	3.4	21.0	6.0	24.6
V3_20190219_A	153	Colon	70	75	FEMALE	MLH1	7.11	0.0	14.9	2.5	19.4
V3_20190219_A	153	Colon	25	30	FEMALE	MSH2	1.85	0.0	4.4	0.5	6.6
V3_20190219_A	153	Colon	25	35	FEMALE	MSH2	5.15	1.4	8.9	2.5	10.5
V3_20190219_A	153	Colon	25	40	FEMALE	MSH2	6.70	2.6	10.8	3.7	12.2
V3_20190219_A	153	Colon	25	45	FEMALE	MSH2	11.84	7.0	16.7	7.9	17.8
V3_20190219_A	153	Colon	25	50	FEMALE	MSH2	17.04	11.6	22.4	12.4	23.3
V3_20190219_A	153	Colon	25	55	FEMALE	MSH2	21.23	15.5	26.9	16.2	27.7
V3_20190219_A	153	Colon	25	60	FEMALE	MSH2	24.30	18.4	30.2	19.0	30.9
V3_20190219_A	153	Colon	25	65	FEMALE	MSH2	31.78	25.3	38.3	25.8	38.8
V3_20190219_A	153	Colon	25	70	FEMALE	MSH2	37.76	30.6	44.9	31.2	45.4
V3_20190219_A	153	Colon	25	75	FEMALE	MSH2	40.30	32.6	48.0	33.3	48.8
V3_20190219_A	153	Colon	30	35	FEMALE	MSH2	3.36	0.5	6.3	1.5	7.7
V3_20190219_A	153	Colon	30	40	FEMALE	MSH2	4.94	1.6	8.3	2.5	9.6
V3_20190219_A	153	Colon	30	45	FEMALE	MSH2	10.18	5.8	14.5	6.6	15.5
V3_20190219_A	153	Colon	30	50	FEMALE	MSH2	15.48	10.4	20.5	11.2	21.3
V3_20190219_A	153	Colon	30	55	FEMALE	MSH2	19.75	14.3	25.2	15.0	25.9
V3_20190219_A	153	Colon	30	60	FEMALE	MSH2	22.87	17.2	28.6	17.8	29.2
V3_20190219_A	153	Colon	30	65	FEMALE	MSH2	30.49	24.1	36.9	24.6	37.4
V3_20190219_A	153	Colon	30	70	FEMALE	MSH2	36.58	29.5	43.7	30.1	44.2
V3_20190219_A	153	Colon	30	75	FEMALE	MSH2	39.17	31.5	46.8	32.2	47.8
V3_20190219_A	153	Colon	35	40	FEMALE	MSH2	1.63	0.0	3.5	0.6	4.7
V3_20190219_A	153	Colon	35	45	FEMALE	MSH2	7.05	3.5	10.6	4.3	11.5
V3_20190219_A	153	Colon	35	50	FEMALE	MSH2	12.53	8.0	17.0	8.7	17.8
V3_20190219_A	153	Colon	35	55	FEMALE	MSH2	16.95	11.9	22.0	12.6	22.7
V3_20190219_A	153	Colon	35	60	FEMALE	MSH2	20.19	14.8	25.6	15.4	26.2
V3_20190219_A	153	Colon	35	65	FEMALE	MSH2	28.07	21.8	34.3	22.4	34.9
V3_20190219_A	153	Colon	35	70	FEMALE	MSH2	34.38	27.3	41.4	27.9	42.1
V3_20190219_A	153	Colon	35	75	FEMALE	MSH2	37.05	29.4	44.7	30.1	45.8
V3_20190219_A	153	Colon	40	45	FEMALE	MSH2	5.51	2.3	8.7	3.1	9.6
V3_20190219_A	153	Colon	40	50	FEMALE	MSH2	11.08	6.8	15.4	7.5	16.2
V3_20190219_A	153	Colon	40	55	FEMALE	MSH2	15.58	10.7	20.5	11.4	21.2
V3_20190219_A	153	Colon	40	60	FEMALE	MSH2	18.86	13.6	24.1	14.2	24.8
V3_20190219_A	153	Colon	40	65	FEMALE	MSH2	26.88	20.7	33.1	21.3	33.7
V3_20190219_A	153	Colon	40	70	FEMALE	MSH2	33.29	26.2	40.4	26.9	41.0
V3_20190219_A	153	Colon	40	75	FEMALE	MSH2	36.01	28.3	43.7	29.1	44.8
V3_20190219_A	153	Colon	45	50	FEMALE	MSH2	5.90	2.7	9.1	3.4	10.1
V3_20190219_A	153	Colon	45	55	FEMALE	MSH2	10.65	6.4	14.9	7.2	15.7
V3_20190219_A	153	Colon	45	60	FEMALE	MSH2	14.13	9.4	18.9	10.1	19.7
V3_20190219_A	153	Colon	45	65	FEMALE	MSH2	22.62	16.6	28.6	17.3	29.3
V3_20190219_A	153	Colon	45	70	FEMALE	MSH2	29.40	22.3	36.5	23.0	37.3
V3_20190219_A	153	Colon	45	75	FEMALE	MSH2	32.28	24.4	40.1	25.3	41.4
V3_20190219_A	153	Colon	50	55	FEMALE	MSH2	5.05	2.0	8.1	2.8	9.1
V3_20190219_A	153	Colon	50	60	FEMALE	MSH2	8.75	4.8	12.7	5.6	13.6
V3_20190219_A	153	Colon	50	65	FEMALE	MSH2	17.76	12.0	23.5	12.8	24.4
V3_20190219_A	153	Colon	50	70	FEMALE	MSH2	24.97	17.9	32.1	18.8	33.0
V3_20190219_A	153	Colon	50	75	FEMALE	MSH2	28.04	20.1	36.0	21.1	37.5
V3_20190219_A	153	Colon	55	60	FEMALE	MSH2	3.89	1.1	6.7	1.9	7.9
V3_20190219_A	153	Colon	55	65	FEMALE	MSH2	13.39	8.0	18.8	8.9	19.8
V3_20190219_A	153	Colon	55	70	FEMALE	MSH2	20.98	14.0	28.0	15.0	29.1
V3_20190219_A	153	Colon	55	75	FEMALE	MSH2	24.20	16.2	32.2	17.4	34.0
V3_20190219_A	153	Colon	60	65	FEMALE	MSH2	9.88	5.0	14.8	6.0	16.0
V3_20190219_A	153	Colon	60	70	FEMALE	MSH2	17.78	10.9	24.7	12.0	26.0
V3_20190219_A	153	Colon	60	75	FEMALE	MSH2	21.13	13.1	29.2	14.5	31.1
V3_20190219_A	153	Colon	65	70	FEMALE	MSH2	8.77	3.0	14.6	4.5	16.5
V3_20190219_A	153	Colon	65	75	FEMALE	MSH2	12.49	5.0	20.0	6.9	22.8
V3_20190219_A	153	Colon	70	75	FEMALE	MSH2	4.08	0.0	9.6	1.1	14.0
V3_20190219_A	153	Colon	25	30	FEMALE	MSH6	0.00	0.0	0.0	0.0	23.7
V3_20190219_A	153	Colon	25	35	FEMALE	MSH6	0.00	0.0	0.0	0.0	23.7
V3_20190219_A	153	Colon	25	40	FEMALE	MSH6	2.28	0.0	6.7	0.4	25.6
V3_20190219_A	153	Colon	25	45	FEMALE	MSH6	4.04	0.0	9.6	1.1	27.1
V3_20190219_A	153	Colon	25	50	FEMALE	MSH6	4.04	0.0	9.6	1.1	27.1
V3_20190219_A	153	Colon	25	55	FEMALE	MSH6	5.43	0.0	11.5	1.9	28.2
V3_20190219_A	153	Colon	25	60	FEMALE	MSH6	6.83	0.3	13.4	2.7	29.3
V3_20190219_A	153	Colon	25	65	FEMALE	MSH6	11.68	3.5	19.9	5.8	33.3
V3_20190219_A	153	Colon	25	70	FEMALE	MSH6	15.89	6.2	25.6	8.6	36.8
V3_20190219_A	153	Colon	25	75	FEMALE	MSH6	18.96	7.9	30.0	10.6	39.5
V3_20190219_A	153	Colon	30	35	FEMALE	MSH6	0.00	0.0	0.0	0.0	13.0
V3_20190219_A	153	Colon	30	40	FEMALE	MSH6	2.28	0.0	6.7	0.4	15.5
V3_20190219_A	153	Colon	30	45	FEMALE	MSH6	4.04	0.0	9.6	1.1	17.3
V3_20190219_A	153	Colon	30	50	FEMALE	MSH6	4.04	0.0	9.6	1.1	17.3
V3_20190219_A	153	Colon	30	55	FEMALE	MSH6	5.43	0.0	11.5	1.9	18.6
V3_20190219_A	153	Colon	30	60	FEMALE	MSH6	6.83	0.3	13.4	2.7	20.0
V3_20190219_A	153	Colon	30	65	FEMALE	MSH6	11.68	3.5	19.9	5.8	24.8
V3_20190219_A	153	Colon	30	70	FEMALE	MSH6	15.89	6.2	25.6	8.6	29.4
V3_20190219_A	153	Colon	30	75	FEMALE	MSH6	18.96	7.9	30.0	10.6	33.9
V3_20190219_A	153	Colon	35	40	FEMALE	MSH6	2.28	0.0	6.7	0.4	12.2
V3_20190219_A	153	Colon	35	45	FEMALE	MSH6	4.04	0.0	9.6	1.1	14.3
V3_20190219_A	153	Colon	35	50	FEMALE	MSH6	4.04	0.0	9.6	1.1	14.3
V3_20190219_A	153	Colon	35	55	FEMALE	MSH6	5.43	0.0	11.5	1.9	15.8
V3_20190219_A	153	Colon	35	60	FEMALE	MSH6	6.83	0.3	13.4	2.7	17.4
V3_20190219_A	153	Colon	35	65	FEMALE	MSH6	11.68	3.5	19.9	5.8	23.0
V3_20190219_A	153	Colon	35	70	FEMALE	MSH6	15.89	6.2	25.6	8.6	28.5
V3_20190219_A	153	Colon	35	75	FEMALE	MSH6	18.96	7.9	30.0	10.6	33.9
V3_20190219_A	153	Colon	40	45	FEMALE	MSH6	1.80	0.0	5.3	0.3	9.7
V3_20190219_A	153	Colon	40	50	FEMALE	MSH6	1.80	0.0	5.3	0.3	9.7
V3_20190219_A	153	Colon	40	55	FEMALE	MSH6	3.22	0.0	7.6	0.9	11.5
V3_20190219_A	153	Colon	40	60	FEMALE	MSH6	4.65	0.0	9.8	1.6	13.3
V3_20190219_A	153	Colon	40	65	FEMALE	MSH6	9.62	2.3	17.0	4.5	19.9
V3_20190219_A	153	Colon	40	70	FEMALE	MSH6	13.92	4.8	23.0	7.3	26.1
V3_20190219_A	153	Colon	40	75	FEMALE	MSH6	17.06	6.4	27.7	9.2	32.0
V3_20190219_A	153	Colon	45	50	FEMALE	MSH6	0.00	0.0	0.0	0.0	6.1
V3_20190219_A	153	Colon	45	55	FEMALE	MSH6	1.45	0.0	4.3	0.3	8.1
V3_20190219_A	153	Colon	45	60	FEMALE	MSH6	2.91	0.0	6.9	0.8	10.2
V3_20190219_A	153	Colon	45	65	FEMALE	MSH6	7.96	1.2	14.7	3.5	17.7
V3_20190219_A	153	Colon	45	70	FEMALE	MSH6	12.34	3.6	21.1	6.1	24.4
V3_20190219_A	153	Colon	45	75	FEMALE	MSH6	15.54	5.1	26.0	8.1	30.5
V3_20190219_A	153	Colon	50	55	FEMALE	MSH6	1.45	0.0	4.3	0.3	7.9
V3_20190219_A	153	Colon	50	60	FEMALE	MSH6	2.91	0.0	6.9	0.8	10.2
V3_20190219_A	153	Colon	50	65	FEMALE	MSH6	7.96	1.2	14.7	3.5	17.7
V3_20190219_A	153	Colon	50	70	FEMALE	MSH6	12.34	3.6	21.1	6.1	24.4
V3_20190219_A	153	Colon	50	75	FEMALE	MSH6	15.54	5.1	26.0	8.1	30.5
V3_20190219_A	153	Colon	55	60	FEMALE	MSH6	1.48	0.0	4.4	0.3	8.1
V3_20190219_A	153	Colon	55	65	FEMALE	MSH6	6.61	0.3	12.9	2.6	16.2
V3_20190219_A	153	Colon	55	70	FEMALE	MSH6	11.06	2.6	19.5	5.2	23.1
V3_20190219_A	153	Colon	55	75	FEMALE	MSH6	14.30	4.0	24.6	7.1	29.4
V3_20190219_A	153	Colon	60	65	FEMALE	MSH6	5.21	0.0	10.9	1.8	14.5
V3_20190219_A	153	Colon	60	70	FEMALE	MSH6	9.72	1.5	17.9	4.2	21.7
V3_20190219_A	153	Colon	60	75	FEMALE	MSH6	13.01	2.9	23.1	6.1	28.2
V3_20190219_A	153	Colon	65	70	FEMALE	MSH6	4.76	0.0	11.2	1.3	16.2
V3_20190219_A	153	Colon	65	75	FEMALE	MSH6	8.24	0.0	17.4	2.9	23.6
V3_20190219_A	153	Colon	70	75	FEMALE	MSH6	3.65	0.0	10.7	0.7	18.8
V3_20190219_A	153	Colon	25	30	BOTH	PMS2	0.00	0.0	0.0	0.0	32.0
V3_20190219_A	153	Colon	25	35	BOTH	PMS2	0.00	0.0	0.0	0.0	32.0
V3_20190219_A	153	Colon	25	40	BOTH	PMS2	0.00	0.0	0.0	0.0	32.0
V3_20190219_A	153	Colon	25	45	BOTH	PMS2	0.00	0.0	0.0	0.0	32.0
V3_20190219_A	153	Colon	25	50	BOTH	PMS2	0.00	0.0	0.0	0.0	32.0
V3_20190219_A	153	Colon	25	55	BOTH	PMS2	0.00	0.0	0.0	0.0	32.0
V3_20190219_A	153	Colon	25	60	BOTH	PMS2	0.00	0.0	0.0	0.0	32.0
V3_20190219_A	153	Colon	25	65	BOTH	PMS2	0.00	0.0	0.0	0.0	32.0
V3_20190219_A	153	Colon	25	70	BOTH	PMS2	6.06	0.0	14.2	1.7	36.5
V3_20190219_A	153	Colon	25	75	BOTH	PMS2	12.08	0.0	25.8	4.1	41.6
V3_20190219_A	153	Colon	30	35	BOTH	PMS2	0.00	0.0	0.0	0.0	22.4
V3_20190219_A	153	Colon	30	40	BOTH	PMS2	0.00	0.0	0.0	0.0	22.4
V3_20190219_A	153	Colon	30	45	BOTH	PMS2	0.00	0.0	0.0	0.0	22.4
V3_20190219_A	153	Colon	30	50	BOTH	PMS2	0.00	0.0	0.0	0.0	22.4
V3_20190219_A	153	Colon	30	55	BOTH	PMS2	0.00	0.0	0.0	0.0	22.4
V3_20190219_A	153	Colon	30	60	BOTH	PMS2	0.00	0.0	0.0	0.0	22.4
V3_20190219_A	153	Colon	30	65	BOTH	PMS2	0.00	0.0	0.0	0.0	22.4
V3_20190219_A	153	Colon	30	70	BOTH	PMS2	6.06	0.0	14.2	1.7	27.8
V3_20190219_A	153	Colon	30	75	BOTH	PMS2	12.08	0.0	25.8	4.1	35.7
V3_20190219_A	153	Colon	35	40	BOTH	PMS2	0.00	0.0	0.0	0.0	12.4
V3_20190219_A	153	Colon	35	45	BOTH	PMS2	0.00	0.0	0.0	0.0	12.5
V3_20190219_A	153	Colon	35	50	BOTH	PMS2	0.00	0.0	0.0	0.0	12.5
V3_20190219_A	153	Colon	35	55	BOTH	PMS2	0.00	0.0	0.0	0.0	12.5
V3_20190219_A	153	Colon	35	60	BOTH	PMS2	0.00	0.0	0.0	0.0	12.5
V3_20190219_A	153	Colon	35	65	BOTH	PMS2	0.00	0.0	0.0	0.0	12.5
V3_20190219_A	153	Colon	35	70	BOTH	PMS2	6.06	0.0	14.2	1.7	20.3
V3_20190219_A	153	Colon	35	75	BOTH	PMS2	12.08	0.0	25.8	4.1	35.6
V3_20190219_A	153	Colon	40	45	BOTH	PMS2	0.00	0.0	0.0	0.0	12.3
V3_20190219_A	153	Colon	40	50	BOTH	PMS2	0.00	0.0	0.0	0.0	12.3
V3_20190219_A	153	Colon	40	55	BOTH	PMS2	0.00	0.0	0.0	0.0	12.3
V3_20190219_A	153	Colon	40	60	BOTH	PMS2	0.00	0.0	0.0	0.0	12.3
V3_20190219_A	153	Colon	40	65	BOTH	PMS2	0.00	0.0	0.0	0.0	12.3
V3_20190219_A	153	Colon	40	70	BOTH	PMS2	6.06	0.0	14.2	1.7	20.3
V3_20190219_A	153	Colon	40	75	BOTH	PMS2	12.08	0.0	25.8	4.1	35.6
V3_20190219_A	153	Colon	45	50	BOTH	PMS2	0.00	0.0	0.0	0.0	11.5
V3_20190219_A	153	Colon	45	55	BOTH	PMS2	0.00	0.0	0.0	0.0	11.5
V3_20190219_A	153	Colon	45	60	BOTH	PMS2	0.00	0.0	0.0	0.0	11.5
V3_20190219_A	153	Colon	45	65	BOTH	PMS2	0.00	0.0	0.0	0.0	11.5
V3_20190219_A	153	Colon	45	70	BOTH	PMS2	6.06	0.0	14.2	1.7	20.2
V3_20190219_A	153	Colon	45	75	BOTH	PMS2	12.08	0.0	25.8	4.1	35.6
V3_20190219_A	153	Colon	50	55	BOTH	PMS2	0.00	0.0	0.0	0.0	9.2
V3_20190219_A	153	Colon	50	60	BOTH	PMS2	0.00	0.0	0.0	0.0	9.2
V3_20190219_A	153	Colon	50	65	BOTH	PMS2	0.00	0.0	0.0	0.0	9.2
V3_20190219_A	153	Colon	50	70	BOTH	PMS2	6.06	0.0	14.2	1.7	20.2
V3_20190219_A	153	Colon	50	75	BOTH	PMS2	12.08	0.0	25.8	4.1	35.6
V3_20190219_A	153	Colon	55	60	BOTH	PMS2	0.00	0.0	0.0	0.0	8.0
V3_20190219_A	153	Colon	55	65	BOTH	PMS2	0.00	0.0	0.0	0.0	8.5
V3_20190219_A	153	Colon	55	70	BOTH	PMS2	6.06	0.0	14.2	1.7	20.2
V3_20190219_A	153	Colon	55	75	BOTH	PMS2	12.08	0.0	25.8	4.1	35.6
V3_20190219_A	153	Colon	60	65	BOTH	PMS2	0.00	0.0	0.0	0.0	8.5
V3_20190219_A	153	Colon	60	70	BOTH	PMS2	6.06	0.0	14.2	1.7	20.2
V3_20190219_A	153	Colon	60	75	BOTH	PMS2	12.08	0.0	25.8	4.1	35.6
V3_20190219_A	153	Colon	65	70	BOTH	PMS2	6.06	0.0	14.2	1.7	20.2
V3_20190219_A	153	Colon	65	75	BOTH	PMS2	12.08	0.0	25.8	4.1	35.6
V3_20190219_A	153	Colon	70	75	BOTH	PMS2	6.41	0.0	18.6	1.2	30.7
V3_20190219_A	153	Colon	25	30	BOTH	MLH1	1.58	0.0	3.1	0.6	4.0
V3_20190219_A	153	Colon	25	35	BOTH	MLH1	7.02	4.3	9.7	4.8	10.3
V3_20190219_A	153	Colon	25	40	BOTH	MLH1	12.77	9.5	16.0	9.9	16.5
V3_20190219_A	153	Colon	25	45	BOTH	MLH1	19.29	15.6	23.0	15.9	23.3
V3_20190219_A	153	Colon	25	50	BOTH	MLH1	25.02	21.1	29.0	21.3	29.2
V3_20190219_A	153	Colon	25	55	BOTH	MLH1	31.32	27.1	35.5	27.3	35.8
V3_20190219_A	153	Colon	25	60	BOTH	MLH1	36.81	32.3	41.3	32.5	41.5
V3_20190219_A	153	Colon	25	65	BOTH	MLH1	42.54	37.6	47.4	37.8	47.7
V3_20190219_A	153	Colon	25	70	BOTH	MLH1	46.60	41.3	51.9	41.6	52.2
V3_20190219_A	153	Colon	25	75	BOTH	MLH1	50.67	44.7	56.7	45.1	57.2
V3_20190219_A	153	Colon	30	35	BOTH	MLH1	5.52	3.2	7.8	3.6	8.3
V3_20190219_A	153	Colon	30	40	BOTH	MLH1	11.37	8.3	14.4	8.7	14.8
V3_20190219_A	153	Colon	30	45	BOTH	MLH1	17.99	14.5	21.5	14.8	21.8
V3_20190219_A	153	Colon	30	50	BOTH	MLH1	23.81	20.0	27.6	20.2	27.9
V3_20190219_A	153	Colon	30	55	BOTH	MLH1	30.21	26.1	34.4	26.3	34.6
V3_20190219_A	153	Colon	30	60	BOTH	MLH1	35.80	31.3	40.3	31.5	40.5
V3_20190219_A	153	Colon	30	65	BOTH	MLH1	41.61	36.7	46.5	36.9	46.7
V3_20190219_A	153	Colon	30	70	BOTH	MLH1	45.74	40.4	51.1	40.7	51.4
V3_20190219_A	153	Colon	30	75	BOTH	MLH1	49.88	43.9	55.9	44.3	56.5
V3_20190219_A	153	Colon	35	40	BOTH	MLH1	6.19	3.9	8.4	4.3	8.9
V3_20190219_A	153	Colon	35	45	BOTH	MLH1	13.20	10.1	16.3	10.5	16.6
V3_20190219_A	153	Colon	35	50	BOTH	MLH1	19.36	15.8	22.9	16.1	23.2
V3_20190219_A	153	Colon	35	55	BOTH	MLH1	26.14	22.1	30.2	22.4	30.4
V3_20190219_A	153	Colon	35	60	BOTH	MLH1	32.05	27.6	36.5	27.8	36.8
V3_20190219_A	153	Colon	35	65	BOTH	MLH1	38.20	33.2	43.2	33.5	43.4
V3_20190219_A	153	Colon	35	70	BOTH	MLH1	42.57	37.1	48.0	37.4	48.4
V3_20190219_A	153	Colon	35	75	BOTH	MLH1	46.95	40.7	53.2	41.2	53.9
V3_20190219_A	153	Colon	40	45	BOTH	MLH1	7.48	5.1	9.9	5.4	10.2
V3_20190219_A	153	Colon	40	50	BOTH	MLH1	14.04	10.9	17.2	11.2	17.5
V3_20190219_A	153	Colon	40	55	BOTH	MLH1	21.27	17.4	25.1	17.7	25.4
V3_20190219_A	153	Colon	40	60	BOTH	MLH1	27.57	23.2	32.0	23.5	32.3
V3_20190219_A	153	Colon	40	65	BOTH	MLH1	34.12	29.1	39.2	29.4	39.5
V3_20190219_A	153	Colon	40	70	BOTH	MLH1	38.79	33.2	44.4	33.5	44.9
V3_20190219_A	153	Colon	40	75	BOTH	MLH1	43.45	36.9	50.0	37.5	50.7
V3_20190219_A	153	Colon	45	50	BOTH	MLH1	7.09	4.6	9.5	5.0	10.0
V3_20190219_A	153	Colon	45	55	BOTH	MLH1	14.90	11.4	18.4	11.7	18.8
V3_20190219_A	153	Colon	45	60	BOTH	MLH1	21.71	17.4	26.0	17.8	26.4
V3_20190219_A	153	Colon	45	65	BOTH	MLH1	28.80	23.7	33.9	24.1	34.4
V3_20190219_A	153	Colon	45	70	BOTH	MLH1	33.84	28.0	39.7	28.5	40.2
V3_20190219_A	153	Colon	45	75	BOTH	MLH1	38.88	32.0	45.7	32.7	46.6
V3_20190219_A	153	Colon	50	55	BOTH	MLH1	8.41	5.5	11.3	5.9	11.8
V3_20190219_A	153	Colon	50	60	BOTH	MLH1	15.74	11.6	19.8	12.1	20.3
V3_20190219_A	153	Colon	50	65	BOTH	MLH1	23.36	18.2	28.5	18.7	29.1
V3_20190219_A	153	Colon	50	70	BOTH	MLH1	28.79	22.8	34.8	23.4	35.4
V3_20190219_A	153	Colon	50	75	BOTH	MLH1	34.21	27.0	41.4	27.8	42.4
V3_20190219_A	153	Colon	55	60	BOTH	MLH1	8.00	4.6	11.4	5.3	12.1
V3_20190219_A	153	Colon	55	65	BOTH	MLH1	16.33	11.4	21.3	12.0	22.0
V3_20190219_A	153	Colon	55	70	BOTH	MLH1	22.25	16.2	28.3	16.9	29.2
V3_20190219_A	153	Colon	55	75	BOTH	MLH1	28.18	20.7	35.7	21.7	36.9
V3_20190219_A	153	Colon	60	65	BOTH	MLH1	9.05	4.8	13.3	5.7	14.3
V3_20190219_A	153	Colon	60	70	BOTH	MLH1	15.49	9.7	21.3	10.6	22.4
V3_20190219_A	153	Colon	60	75	BOTH	MLH1	21.93	14.3	29.6	15.5	31.1
V3_20190219_A	153	Colon	65	70	BOTH	MLH1	7.08	2.4	11.8	3.6	13.5
V3_20190219_A	153	Colon	65	75	BOTH	MLH1	14.16	6.8	21.5	8.4	23.6
V3_20190219_A	153	Colon	70	75	BOTH	MLH1	7.62	1.2	14.0	3.3	16.9
V3_20190219_A	153	Colon	25	30	BOTH	MSH2	2.09	0.1	4.1	0.8	5.3
V3_20190219_A	153	Colon	25	35	BOTH	MSH2	4.55	1.9	7.2	2.5	8.1
V3_20190219_A	153	Colon	25	40	BOTH	MSH2	7.27	4.2	10.4	4.8	11.1
V3_20190219_A	153	Colon	25	45	BOTH	MSH2	12.24	8.6	15.8	9.1	16.4
V3_20190219_A	153	Colon	25	50	BOTH	MSH2	16.54	12.6	20.5	13.0	21.0
V3_20190219_A	153	Colon	25	55	BOTH	MSH2	22.93	18.6	27.3	19.0	27.6
V3_20190219_A	153	Colon	25	60	BOTH	MSH2	26.48	21.9	31.0	22.3	31.4
V3_20190219_A	153	Colon	25	65	BOTH	MSH2	33.41	28.4	38.4	28.7	38.7
V3_20190219_A	153	Colon	25	70	BOTH	MSH2	39.41	33.8	45.0	34.1	45.4
V3_20190219_A	153	Colon	25	75	BOTH	MSH2	41.02	35.1	46.9	35.5	47.4
V3_20190219_A	153	Colon	30	35	BOTH	MSH2	2.51	0.7	4.3	1.2	5.1
V3_20190219_A	153	Colon	30	40	BOTH	MSH2	5.29	2.8	7.8	3.3	8.4
V3_20190219_A	153	Colon	30	45	BOTH	MSH2	10.37	7.2	13.6	7.6	14.0
V3_20190219_A	153	Colon	30	50	BOTH	MSH2	14.76	11.1	18.4	11.5	18.8
V3_20190219_A	153	Colon	30	55	BOTH	MSH2	21.29	17.2	25.4	17.5	25.7
V3_20190219_A	153	Colon	30	60	BOTH	MSH2	24.91	20.5	29.3	20.9	29.6
V3_20190219_A	153	Colon	30	65	BOTH	MSH2	31.99	27.1	36.9	27.4	37.2
V3_20190219_A	153	Colon	30	70	BOTH	MSH2	38.12	32.5	43.7	32.9	44.1
V3_20190219_A	153	Colon	30	75	BOTH	MSH2	39.76	33.9	45.6	34.3	46.2
V3_20190219_A	153	Colon	35	40	BOTH	MSH2	2.86	1.1	4.6	1.6	5.2
V3_20190219_A	153	Colon	35	45	BOTH	MSH2	8.06	5.3	10.8	5.7	11.3
V3_20190219_A	153	Colon	35	50	BOTH	MSH2	12.56	9.2	15.9	9.6	16.3
V3_20190219_A	153	Colon	35	55	BOTH	MSH2	19.26	15.3	23.2	15.7	23.6
V3_20190219_A	153	Colon	35	60	BOTH	MSH2	22.97	18.7	27.2	19.1	27.6
V3_20190219_A	153	Colon	35	65	BOTH	MSH2	30.24	25.3	35.1	25.7	35.5
V3_20190219_A	153	Colon	35	70	BOTH	MSH2	36.52	30.9	42.1	31.3	42.5
V3_20190219_A	153	Colon	35	75	BOTH	MSH2	38.21	32.3	44.1	32.7	44.7
