version	cancer	organ	start_age	stop_age	gender	gene	cumulative_risk	ci_lower_wald	ci_upper_wald	ci_lower_wilson	ci_upper_wilson
V3_20190219_A	152	Duodenum	30	70	BOTH	MSH2	4.5	2.4	6.6	2.9	7.1
V3_20190219_A	152	Duodenum	30	75	BOTH	MSH2	4.5	2.4	6.6	2.9	7.4
V3_20190219_A	152	Duodenum	35	40	BOTH	MSH2	0.0	0.0	0.0	0.0	0.9
V3_20190219_A	152	Duodenum	35	45	BOTH	MSH2	0.6	0.0	1.3	0.2	1.8
V3_20190219_A	152	Duodenum	35	50	BOTH	MSH2	1.0	0.1	1.8	0.4	2.3
V3_20190219_A	152	Duodenum	35	55	BOTH	MSH2	1.7	0.6	2.8	0.9	3.2
V3_20190219_A	152	Duodenum	35	60	BOTH	MSH2	2.3	1.0	3.6	1.3	4.1
V3_20190219_A	152	Duodenum	35	65	BOTH	MSH2	3.1	1.5	4.7	1.9	5.1
V3_20190219_A	152	Duodenum	35	70	BOTH	MSH2	4.5	2.4	6.6	2.9	7.1
V3_20190219_A	152	Duodenum	35	75	BOTH	MSH2	4.5	2.4	6.6	2.9	7.4
V3_20190219_A	152	Duodenum	40	45	BOTH	MSH2	0.6	0.0	1.3	0.2	1.8
V3_20190219_A	152	Duodenum	40	50	BOTH	MSH2	1.0	0.1	1.8	0.4	2.3
V3_20190219_A	152	Duodenum	40	55	BOTH	MSH2	1.7	0.6	2.8	0.9	3.2
V3_20190219_A	152	Duodenum	40	60	BOTH	MSH2	2.3	1.0	3.6	1.3	4.1
V3_20190219_A	152	Duodenum	40	65	BOTH	MSH2	3.1	1.5	4.7	1.9	5.1
V3_20190219_A	152	Duodenum	40	70	BOTH	MSH2	4.5	2.4	6.6	2.9	7.1
V3_20190219_A	152	Duodenum	40	75	BOTH	MSH2	4.5	2.4	6.6	2.9	7.4
V3_20190219_A	152	Duodenum	45	50	BOTH	MSH2	0.4	0.0	0.9	0.1	1.4
V3_20190219_A	152	Duodenum	45	55	BOTH	MSH2	1.1	0.2	2.0	0.5	2.4
V3_20190219_A	152	Duodenum	45	60	BOTH	MSH2	1.7	0.6	2.9	0.9	3.3
V3_20190219_A	152	Duodenum	45	65	BOTH	MSH2	2.5	1.1	3.9	1.4	4.4
V3_20190219_A	152	Duodenum	45	70	BOTH	MSH2	3.9	2.0	5.9	2.4	6.5
V3_20190219_A	152	Duodenum	45	75	BOTH	MSH2	3.9	2.0	5.9	2.4	6.7
V3_20190219_A	152	Duodenum	50	55	BOTH	MSH2	0.8	0.0	1.5	0.3	1.9
V3_20190219_A	152	Duodenum	50	60	BOTH	MSH2	1.4	0.4	2.4	0.7	2.8
V3_20190219_A	152	Duodenum	50	65	BOTH	MSH2	2.1	0.8	3.5	1.2	4.0
V3_20190219_A	152	Duodenum	50	70	BOTH	MSH2	3.6	1.7	5.5	2.1	6.1
V3_20190219_A	152	Duodenum	50	75	BOTH	MSH2	3.6	1.7	5.5	2.1	6.4
V3_20190219_A	152	Duodenum	55	60	BOTH	MSH2	0.6	0.0	1.3	0.2	1.8
V3_20190219_A	152	Duodenum	55	65	BOTH	MSH2	1.4	0.3	2.5	0.6	3.1
V3_20190219_A	152	Duodenum	55	70	BOTH	MSH2	2.8	1.1	4.6	1.5	5.3
V3_20190219_A	152	Duodenum	55	75	BOTH	MSH2	2.8	1.1	4.6	1.5	5.6
V3_20190219_A	152	Duodenum	60	65	BOTH	MSH2	0.8	0.0	1.7	0.3	2.3
V3_20190219_A	152	Duodenum	60	70	BOTH	MSH2	2.2	0.6	3.9	1.1	4.6
V3_20190219_A	152	Duodenum	60	75	BOTH	MSH2	2.2	0.6	3.9	1.1	4.9
V3_20190219_A	152	Duodenum	65	70	BOTH	MSH2	1.5	0.0	2.9	0.6	3.7
V3_20190219_A	152	Duodenum	65	75	BOTH	MSH2	1.5	0.0	2.9	0.6	4.1
V3_20190219_A	152	Duodenum	70	75	BOTH	MSH2	0.0	0.0	0.0	0.0	2.4
V3_20190219_A	152	Duodenum	25	30	BOTH	MSH6	0.0	0.0	0.0	0.0	12.2
V3_20190219_A	152	Duodenum	25	35	BOTH	MSH6	0.0	0.0	0.0	0.0	12.2
V3_20190219_A	152	Duodenum	25	40	BOTH	MSH6	0.0	0.0	0.0	0.0	12.2
V3_20190219_A	152	Duodenum	25	45	BOTH	MSH6	0.0	0.0	0.0	0.0	12.2
V3_20190219_A	152	Duodenum	25	50	BOTH	MSH6	0.0	0.0	0.0	0.0	12.2
V3_20190219_A	152	Duodenum	25	55	BOTH	MSH6	0.0	0.0	0.0	0.0	12.2
V3_20190219_A	152	Duodenum	25	60	BOTH	MSH6	0.7	0.0	2.1	0.1	12.8
V3_20190219_A	152	Duodenum	25	65	BOTH	MSH6	0.7	0.0	2.1	0.1	12.8
V3_20190219_A	152	Duodenum	25	70	BOTH	MSH6	0.7	0.0	2.1	0.1	12.8
V3_20190219_A	152	Duodenum	25	75	BOTH	MSH6	2.3	0.0	5.6	0.6	14.4
V3_20190219_A	152	Duodenum	30	35	BOTH	MSH6	0.0	0.0	0.0	0.0	6.4
V3_20190219_A	152	Duodenum	30	40	BOTH	MSH6	0.0	0.0	0.0	0.0	6.4
V3_20190219_A	152	Duodenum	30	45	BOTH	MSH6	0.0	0.0	0.0	0.0	6.4
V3_20190219_A	152	Duodenum	30	50	BOTH	MSH6	0.0	0.0	0.0	0.0	6.4
V3_20190219_A	152	Duodenum	30	55	BOTH	MSH6	0.0	0.0	0.0	0.0	6.4
V3_20190219_A	152	Duodenum	30	60	BOTH	MSH6	0.7	0.0	2.1	0.1	7.1
V3_20190219_A	152	Duodenum	30	65	BOTH	MSH6	0.7	0.0	2.1	0.1	7.1
V3_20190219_A	152	Duodenum	30	70	BOTH	MSH6	0.7	0.0	2.1	0.1	7.1
V3_20190219_A	152	Duodenum	30	75	BOTH	MSH6	2.3	0.0	5.6	0.6	9.4
V3_20190219_A	152	Duodenum	35	40	BOTH	MSH6	0.0	0.0	0.0	0.0	4.0
V3_20190219_A	152	Duodenum	35	45	BOTH	MSH6	0.0	0.0	0.0	0.0	4.0
V3_20190219_A	152	Duodenum	35	50	BOTH	MSH6	0.0	0.0	0.0	0.0	4.0
V3_20190219_A	152	Duodenum	35	55	BOTH	MSH6	0.0	0.0	0.0	0.0	4.0
V3_20190219_A	152	Duodenum	35	60	BOTH	MSH6	0.7	0.0	2.1	0.1	4.9
V3_20190219_A	152	Duodenum	35	65	BOTH	MSH6	0.7	0.0	2.1	0.1	4.9
V3_20190219_A	152	Duodenum	35	70	BOTH	MSH6	0.7	0.0	2.1	0.1	4.9
V3_20190219_A	152	Duodenum	35	75	BOTH	MSH6	2.3	0.0	5.6	0.6	9.2
V3_20190219_A	152	Duodenum	40	45	BOTH	MSH6	0.0	0.0	0.0	0.0	3.4
V3_20190219_A	152	Duodenum	40	50	BOTH	MSH6	0.0	0.0	0.0	0.0	3.4
V3_20190219_A	152	Duodenum	40	55	BOTH	MSH6	0.0	0.0	0.0	0.0	3.4
V3_20190219_A	152	Duodenum	40	60	BOTH	MSH6	0.7	0.0	2.1	0.1	4.3
V3_20190219_A	152	Duodenum	40	65	BOTH	MSH6	0.7	0.0	2.1	0.1	4.3
V3_20190219_A	152	Duodenum	40	70	BOTH	MSH6	0.7	0.0	2.1	0.1	4.7
V3_20190219_A	152	Duodenum	40	75	BOTH	MSH6	2.3	0.0	5.6	0.6	9.2
V3_20190219_A	152	Duodenum	45	50	BOTH	MSH6	0.0	0.0	0.0	0.0	3.2
V3_20190219_A	152	Duodenum	45	55	BOTH	MSH6	0.0	0.0	0.0	0.0	3.2
V3_20190219_A	152	Duodenum	45	60	BOTH	MSH6	0.7	0.0	2.1	0.1	4.2
V3_20190219_A	152	Duodenum	45	65	BOTH	MSH6	0.7	0.0	2.1	0.1	4.2
V3_20190219_A	152	Duodenum	45	70	BOTH	MSH6	0.7	0.0	2.1	0.1	4.7
V3_20190219_A	152	Duodenum	45	75	BOTH	MSH6	2.3	0.0	5.6	0.6	9.2
V3_20190219_A	152	Duodenum	50	55	BOTH	MSH6	0.0	0.0	0.0	0.0	3.0
V3_20190219_A	152	Duodenum	50	60	BOTH	MSH6	0.7	0.0	2.1	0.1	4.1
V3_20190219_A	152	Duodenum	50	65	BOTH	MSH6	0.7	0.0	2.1	0.1	4.1
V3_20190219_A	152	Duodenum	50	70	BOTH	MSH6	0.7	0.0	2.1	0.1	4.7
V3_20190219_A	152	Duodenum	50	75	BOTH	MSH6	2.3	0.0	5.6	0.6	9.2
V3_20190219_A	152	Duodenum	55	60	BOTH	MSH6	0.7	0.0	2.1	0.1	4.0
V3_20190219_A	152	Duodenum	55	65	BOTH	MSH6	0.7	0.0	2.1	0.1	4.0
V3_20190219_A	152	Duodenum	55	70	BOTH	MSH6	0.7	0.0	2.1	0.1	4.7
V3_20190219_A	152	Duodenum	55	75	BOTH	MSH6	2.3	0.0	5.6	0.6	9.2
V3_20190219_A	152	Duodenum	60	65	BOTH	MSH6	0.0	0.0	0.0	0.0	2.9
V3_20190219_A	152	Duodenum	60	70	BOTH	MSH6	0.0	0.0	0.0	0.0	3.8
V3_20190219_A	152	Duodenum	60	75	BOTH	MSH6	1.6	0.0	4.6	0.3	8.4
V3_20190219_A	152	Duodenum	65	70	BOTH	MSH6	0.0	0.0	0.0	0.0	3.8
V3_20190219_A	152	Duodenum	65	75	BOTH	MSH6	1.6	0.0	4.6	0.3	8.4
V3_20190219_A	152	Duodenum	70	75	BOTH	MSH6	1.6	0.0	4.6	0.3	8.4
V3_20190219_A	153	Colon	25	30	MALE	PMS2	0.0	0.0	0.0	0.0	68.0
V3_20190219_A	153	Colon	25	35	MALE	PMS2	0.0	0.0	0.0	0.0	68.0
V3_20190219_A	153	Colon	25	40	MALE	PMS2	0.0	0.0	0.0	0.0	68.0
V3_20190219_A	153	Colon	25	45	MALE	PMS2	0.0	0.0	0.0	0.0	68.0
V3_20190219_A	153	Colon	25	50	MALE	PMS2	0.0	0.0	0.0	0.0	68.0
V3_20190219_A	153	Colon	25	55	MALE	PMS2	0.0	0.0	0.0	0.0	68.0
V3_20190219_A	153	Colon	25	60	MALE	PMS2	0.0	0.0	0.0	0.0	68.0
V3_20190219_A	153	Colon	25	65	MALE	PMS2	0.0	0.0	0.0	0.0	68.0
V3_20190219_A	153	Colon	25	70	MALE	PMS2	9.1	0.0	26.1	1.7	71.2
V3_20190219_A	153	Colon	25	75	MALE	PMS2	23.3	0.0	52.5	6.8	76.7
V3_20190219_A	153	Colon	30	35	MALE	PMS2	0.0	0.0	0.0	0.0	40.6
V3_20190219_A	153	Colon	30	40	MALE	PMS2	0.0	0.0	0.0	0.0	40.6
V3_20190219_A	153	Colon	30	45	MALE	PMS2	0.0	0.0	0.0	0.0	40.6
V3_20190219_A	153	Colon	30	50	MALE	PMS2	0.0	0.0	0.0	0.0	40.6
V3_20190219_A	153	Colon	30	55	MALE	PMS2	0.0	0.0	0.0	0.0	40.6
V3_20190219_A	153	Colon	30	60	MALE	PMS2	0.0	0.0	0.0	0.0	40.6
V3_20190219_A	153	Colon	30	65	MALE	PMS2	0.0	0.0	0.0	0.0	40.6
V3_20190219_A	153	Colon	30	70	MALE	PMS2	9.1	0.0	26.1	1.7	47.6
V3_20190219_A	153	Colon	30	75	MALE	PMS2	23.3	0.0	52.5	6.8	64.3
V3_20190219_A	153	Colon	35	40	MALE	PMS2	0.0	0.0	0.0	0.0	25.0
V3_20190219_A	153	Colon	35	45	MALE	PMS2	0.0	0.0	0.0	0.0	27.0
V3_20190219_A	153	Colon	35	50	MALE	PMS2	0.0	0.0	0.0	0.0	27.2
V3_20190219_A	153	Colon	35	55	MALE	PMS2	0.0	0.0	0.0	0.0	27.2
V3_20190219_A	153	Colon	35	60	MALE	PMS2	0.0	0.0	0.0	0.0	27.2
V3_20190219_A	153	Colon	35	65	MALE	PMS2	0.0	0.0	0.0	0.0	27.2
V3_20190219_A	153	Colon	35	70	MALE	PMS2	9.1	0.0	26.1	1.7	40.8
V3_20190219_A	153	Colon	35	75	MALE	PMS2	23.3	0.0	52.5	6.8	64.3
V3_20190219_A	153	Colon	40	45	MALE	PMS2	0.0	0.0	0.0	0.0	27.0
V3_20190219_A	153	Colon	40	50	MALE	PMS2	0.0	0.0	0.0	0.0	27.2
V3_20190219_A	153	Colon	40	55	MALE	PMS2	0.0	0.0	0.0	0.0	27.2
V3_20190219_A	153	Colon	40	60	MALE	PMS2	0.0	0.0	0.0	0.0	27.2
V3_20190219_A	153	Colon	40	65	MALE	PMS2	0.0	0.0	0.0	0.0	27.2
V3_20190219_A	153	Colon	40	70	MALE	PMS2	9.1	0.0	26.1	1.7	40.8
V3_20190219_A	153	Colon	40	75	MALE	PMS2	23.3	0.0	52.5	6.8	64.3
V3_20190219_A	153	Colon	45	50	MALE	PMS2	0.0	0.0	0.0	0.0	26.7
V3_20190219_A	153	Colon	45	55	MALE	PMS2	0.0	0.0	0.0	0.0	26.7
V3_20190219_A	153	Colon	45	60	MALE	PMS2	0.0	0.0	0.0	0.0	26.7
V3_20190219_A	153	Colon	45	65	MALE	PMS2	0.0	0.0	0.0	0.0	26.7
V3_20190219_A	153	Colon	45	70	MALE	PMS2	9.1	0.0	26.1	1.7	40.8
V3_20190219_A	153	Colon	45	75	MALE	PMS2	23.3	0.0	52.5	6.8	64.3
V3_20190219_A	153	Colon	50	55	MALE	PMS2	0.0	0.0	0.0	0.0	22.6
V3_20190219_A	153	Colon	50	60	MALE	PMS2	0.0	0.0	0.0	0.0	22.6
V3_20190219_A	153	Colon	50	65	MALE	PMS2	0.0	0.0	0.0	0.0	23.7
V3_20190219_A	153	Colon	50	70	MALE	PMS2	9.1	0.0	26.1	1.7	40.8
V3_20190219_A	153	Colon	50	75	MALE	PMS2	23.3	0.0	52.5	6.8	64.3
V3_20190219_A	153	Colon	55	60	MALE	PMS2	0.0	0.0	0.0	0.0	20.7
V3_20190219_A	153	Colon	55	65	MALE	PMS2	0.0	0.0	0.0	0.0	23.7
V3_20190219_A	153	Colon	55	70	MALE	PMS2	9.1	0.0	26.1	1.7	40.8
V3_20190219_A	153	Colon	55	75	MALE	PMS2	23.3	0.0	52.5	6.8	64.3
V3_20190219_A	153	Colon	60	65	MALE	PMS2	0.0	0.0	0.0	0.0	23.7
V3_20190219_A	153	Colon	60	70	MALE	PMS2	9.1	0.0	26.1	1.7	40.8
V3_20190219_A	153	Colon	60	75	MALE	PMS2	23.3	0.0	52.5	6.8	64.3
V3_20190219_A	153	Colon	65	70	MALE	PMS2	9.1	0.0	26.1	1.7	40.8
V3_20190219_A	153	Colon	65	75	MALE	PMS2	23.3	0.0	52.5	6.8	64.3
V3_20190219_A	153	Colon	70	75	MALE	PMS2	15.6	0.0	43.6	2.9	59.8
V3_20190219_A	153	Colon	25	30	MALE	MLH1	3.5	0.1	6.9	1.4	8.8
V3_20190219_A	153	Colon	25	35	MALE	MLH1	9.8	5.1	14.5	6.1	15.8
V3_20190219_A	153	Colon	25	40	MALE	MLH1	14.7	9.5	20.0	10.3	21.0
V3_20190219_A	153	Colon	25	45	MALE	MLH1	23.9	18.0	29.7	18.6	30.4
V3_20190219_A	153	Colon	25	50	MALE	MLH1	32.1	25.8	38.3	26.3	38.8
V3_20190219_A	153	Colon	25	55	MALE	MLH1	38.4	31.9	45.0	32.3	45.3
V3_20190219_A	153	Colon	25	60	MALE	MLH1	43.6	36.7	50.6	37.1	50.9
V3_20190219_A	153	Colon	25	65	MALE	MLH1	47.4	40.0	54.8	40.5	55.3
V3_20190219_A	153	Colon	25	70	MALE	MLH1	52.6	44.4	60.8	45.0	61.6
V3_20190219_A	153	Colon	25	75	MALE	MLH1	56.7	47.4	65.9	48.3	67.3
V3_20190219_A	153	Colon	30	35	MALE	MLH1	6.5	3.0	10.1	3.8	11.1
V3_20190219_A	153	Colon	30	40	MALE	MLH1	11.6	7.1	16.1	7.9	16.9
V3_20190219_A	153	Colon	30	45	MALE	MLH1	21.1	15.7	26.5	16.3	27.1
V3_20190219_A	153	Colon	30	50	MALE	MLH1	29.6	23.6	35.6	24.1	36.0
V3_20190219_A	153	Colon	30	55	MALE	MLH1	36.2	29.8	42.6	30.2	42.9
V3_20190219_A	153	Colon	30	60	MALE	MLH1	41.6	34.7	48.4	35.1	48.9
V3_20190219_A	153	Colon	30	65	MALE	MLH1	45.5	38.1	52.9	38.6	53.5
V3_20190219_A	153	Colon	30	70	MALE	MLH1	50.9	42.5	59.2	43.2	60.1
V3_20190219_A	153	Colon	30	75	MALE	MLH1	55.1	45.6	64.5	46.6	66.1
V3_20190219_A	153	Colon	35	40	MALE	MLH1	5.4	2.3	8.6	3.1	9.5
V3_20190219_A	153	Colon	35	45	MALE	MLH1	15.6	10.8	20.4	11.4	21.1
V3_20190219_A	153	Colon	35	50	MALE	MLH1	24.7	19.0	30.4	19.5	30.9
V3_20190219_A	153	Colon	35	55	MALE	MLH1	31.7	25.4	38.0	25.9	38.5
V3_20190219_A	153	Colon	35	60	MALE	MLH1	37.5	30.6	44.5	31.1	45.0
V3_20190219_A	153	Colon	35	65	MALE	MLH1	41.7	34.1	49.3	34.7	50.0
V3_20190219_A	153	Colon	35	70	MALE	MLH1	47.5	38.8	56.2	39.6	57.2
V3_20190219_A	153	Colon	35	75	MALE	MLH1	51.9	42.0	61.9	43.2	63.6
V3_20190219_A	153	Colon	40	45	MALE	MLH1	10.7	6.6	14.9	7.3	15.6
V3_20190219_A	153	Colon	40	50	MALE	MLH1	20.3	14.9	25.8	15.5	26.4
V3_20190219_A	153	Colon	40	55	MALE	MLH1	27.8	21.5	34.0	22.1	34.6
V3_20190219_A	153	Colon	40	60	MALE	MLH1	33.9	26.9	40.9	27.5	41.5
V3_20190219_A	153	Colon	40	65	MALE	MLH1	38.3	30.6	46.1	31.3	46.9
V3_20190219_A	153	Colon	40	70	MALE	MLH1	44.4	35.4	53.4	36.3	54.6
V3_20190219_A	153	Colon	40	75	MALE	MLH1	49.2	38.8	59.5	40.1	61.5
V3_20190219_A	153	Colon	45	50	MALE	MLH1	10.8	6.3	15.2	7.1	16.1
V3_20190219_A	153	Colon	45	55	MALE	MLH1	19.1	13.2	25.0	14.0	25.9
V3_20190219_A	153	Colon	45	60	MALE	MLH1	26.0	18.9	33.0	19.7	33.9
V3_20190219_A	153	Colon	45	65	MALE	MLH1	30.9	22.8	39.0	23.8	40.2
V3_20190219_A	153	Colon	45	70	MALE	MLH1	37.8	28.1	47.4	29.3	48.9
V3_20190219_A	153	Colon	45	75	MALE	MLH1	43.1	31.8	54.4	33.4	56.7
V3_20190219_A	153	Colon	50	55	MALE	MLH1	9.3	4.5	14.2	5.6	15.4
V3_20190219_A	153	Colon	50	60	MALE	MLH1	17.0	10.3	23.8	11.4	25.1
V3_20190219_A	153	Colon	50	65	MALE	MLH1	22.6	14.4	30.8	15.7	32.4
V3_20190219_A	153	Colon	50	70	MALE	MLH1	30.2	20.0	40.5	21.6	42.4
V3_20190219_A	153	Colon	50	75	MALE	MLH1	36.2	23.9	48.5	26.0	51.3
V3_20190219_A	153	Colon	55	60	MALE	MLH1	8.5	2.9	14.1	4.4	16.0
V3_20190219_A	153	Colon	55	65	MALE	MLH1	14.6	6.8	22.4	8.6	24.6
V3_20190219_A	153	Colon	55	70	MALE	MLH1	23.1	12.5	33.6	14.6	36.1
V3_20190219_A	153	Colon	55	75	MALE	MLH1	29.6	16.6	42.6	19.2	46.1
V3_20190219_A	153	Colon	60	65	MALE	MLH1	6.7	0.4	13.0	2.7	16.2
V3_20190219_A	153	Colon	60	70	MALE	MLH1	15.9	5.6	26.2	8.3	29.5
V3_20190219_A	153	Colon	60	75	MALE	MLH1	23.1	9.7	36.5	13.0	40.7
V3_20190219_A	153	Colon	65	70	MALE	MLH1	9.9	0.7	19.1	4.0	23.4
V3_20190219_A	153	Colon	65	75	MALE	MLH1	17.6	4.4	30.8	8.4	36.0
V3_20190219_A	153	Colon	70	75	MALE	MLH1	8.5	0.0	19.9	2.4	27.5
V3_20190219_A	153	Colon	25	30	MALE	MSH2	2.4	0.0	5.7	0.7	8.4
V3_20190219_A	153	Colon	25	35	MALE	MSH2	3.9	0.1	7.7	1.5	10.2
V3_20190219_A	153	Colon	25	40	MALE	MSH2	7.9	3.2	12.6	4.5	14.5
V3_20190219_A	153	Colon	25	45	MALE	MSH2	12.7	7.3	18.1	8.4	19.5
V3_20190219_A	153	Colon	25	50	MALE	MSH2	15.9	10.1	21.7	11.1	22.9
V3_20190219_A	153	Colon	25	55	MALE	MSH2	25.4	18.7	32.1	19.4	33.0
V3_20190219_A	153	Colon	25	60	MALE	MSH2	29.8	22.6	37.0	23.3	37.7
V3_20190219_A	153	Colon	25	65	MALE	MSH2	35.8	27.7	43.8	28.5	44.6
V3_20190219_A	153	Colon	25	70	MALE	MSH2	41.9	32.7	51.1	33.6	52.3
V3_20190219_A	153	Colon	25	75	MALE	MSH2	41.9	32.7	51.1	33.6	52.5
V3_20190219_A	153	Colon	30	35	MALE	MSH2	1.5	0.0	3.6	0.4	5.5
V3_20190219_A	153	Colon	30	40	MALE	MSH2	5.7	2.1	9.3	3.0	10.6
V3_20190219_A	153	Colon	30	45	MALE	MSH2	10.6	5.9	15.2	6.8	16.2
V3_20190219_A	153	Colon	30	50	MALE	MSH2	13.8	8.7	19.0	9.5	19.9
V3_20190219_A	153	Colon	30	55	MALE	MSH2	23.6	17.2	30.0	17.9	30.7
V3_20190219_A	153	Colon	30	60	MALE	MSH2	28.0	21.1	35.0	21.8	35.7
V3_20190219_A	153	Colon	30	65	MALE	MSH2	34.2	26.3	42.1	27.1	42.9
V3_20190219_A	153	Colon	30	70	MALE	MSH2	40.4	31.2	49.7	32.2	50.9
V3_20190219_A	153	Colon	30	75	MALE	MSH2	40.4	31.2	49.7	32.2	51.3
V3_20190219_A	153	Colon	35	40	MALE	MSH2	4.2	1.2	7.3	2.1	8.5
V3_20190219_A	153	Colon	35	45	MALE	MSH2	9.2	4.9	13.5	5.8	14.5
V3_20190219_A	153	Colon	35	50	MALE	MSH2	12.5	7.6	17.4	8.4	18.3
V3_20190219_A	153	Colon	35	55	MALE	MSH2	22.4	16.1	28.7	16.8	29.4
V3_20190219_A	153	Colon	35	60	MALE	MSH2	26.9	20.0	33.8	20.8	34.5
V3_20190219_A	153	Colon	35	65	MALE	MSH2	33.2	25.3	41.1	26.1	41.9
V3_20190219_A	153	Colon	35	70	MALE	MSH2	39.5	30.2	48.8	31.3	50.1
V3_20190219_A	153	Colon	35	75	MALE	MSH2	39.5	30.2	48.8	31.3	50.5
V3_20190219_A	153	Colon	40	45	MALE	MSH2	5.2	1.9	8.5	2.8	9.6
V3_20190219_A	153	Colon	40	50	MALE	MSH2	8.6	4.5	12.8	5.3	13.9
V3_20190219_A	153	Colon	40	55	MALE	MSH2	19.0	12.9	25.0	13.8	25.9
V3_20190219_A	153	Colon	40	60	MALE	MSH2	23.7	16.9	30.5	17.8	31.3
V3_20190219_A	153	Colon	40	65	MALE	MSH2	30.2	22.3	38.2	23.2	39.2
V3_20190219_A	153	Colon	40	70	MALE	MSH2	36.9	27.4	46.3	28.5	47.8
V3_20190219_A	153	Colon	40	75	MALE	MSH2	36.9	27.4	46.3	28.5	48.2
V3_20190219_A	153	Colon	45	50	MALE	MSH2	3.6	0.8	6.5	1.7	7.8
V3_20190219_A	153	Colon	45	55	MALE	MSH2	14.5	8.9	20.2	9.8	21.2
V3_20190219_A	153	Colon	45	60	MALE	MSH2	19.5	13.0	26.1	13.9	27.1
V3_20190219_A	153	Colon	45	65	MALE	MSH2	26.4	18.4	34.4	19.5	35.6
V3_20190219_A	153	Colon	45	70	MALE	MSH2	33.4	23.7	43.1	25.0	44.8
V3_20190219_A	153	Colon	45	75	MALE	MSH2	33.4	23.7	43.1	25.0	45.2
V3_20190219_A	153	Colon	50	55	MALE	MSH2	11.3	6.1	16.5	7.1	17.7
V3_20190219_A	153	Colon	50	60	MALE	MSH2	16.5	10.1	22.8	11.2	24.0
V3_20190219_A	153	Colon	50	65	MALE	MSH2	23.6	15.6	31.6	16.8	32.9
V3_20190219_A	153	Colon	50	70	MALE	MSH2	30.9	21.0	40.8	22.5	42.6
V3_20190219_A	153	Colon	50	75	MALE	MSH2	30.9	21.0	40.8	22.5	43.1
V3_20190219_A	153	Colon	55	60	MALE	MSH2	5.8	1.3	10.4	2.7	12.3
V3_20190219_A	153	Colon	55	65	MALE	MSH2	13.9	6.5	21.3	8.1	23.3
V3_20190219_A	153	Colon	55	70	MALE	MSH2	22.1	11.9	32.2	14.0	34.7
V3_20190219_A	153	Colon	55	75	MALE	MSH2	22.1	11.9	32.2	14.0	35.4
V3_20190219_A	153	Colon	60	65	MALE	MSH2	8.5	2.0	15.1	4.0	17.6
V3_20190219_A	153	Colon	60	70	MALE	MSH2	17.2	7.2	27.3	9.6	30.3
V3_20190219_A	153	Colon	60	75	MALE	MSH2	17.2	7.2	27.3	9.6	31.0
V3_20190219_A	153	Colon	65	70	MALE	MSH2	9.5	0.6	18.4	3.8	22.5
V3_20190219_A	153	Colon	65	75	MALE	MSH2	9.5	0.6	18.4	3.8	23.8
V3_20190219_A	153	Colon	70	75	MALE	MSH2	0.0	0.0	0.0	0.0	13.5
V3_20190219_A	153	Colon	25	30	MALE	MSH6	0.0	0.0	0.0	0.0	23.7
V3_20190219_A	153	Colon	25	35	MALE	MSH6	3.4	0.0	10.0	0.6	26.8
V3_20190219_A	153	Colon	25	40	MALE	MSH6	5.8	0.0	13.6	1.6	28.8
V3_20190219_A	153	Colon	25	45	MALE	MSH6	5.8	0.0	13.6	1.6	28.8
V3_20190219_A	153	Colon	25	50	MALE	MSH6	5.8	0.0	13.6	1.6	28.8
V3_20190219_A	153	Colon	25	55	MALE	MSH6	5.8	0.0	13.6	1.6	28.8
V3_20190219_A	153	Colon	25	60	MALE	MSH6	12.4	2.1	22.6	5.5	34.3
V3_20190219_A	153	Colon	25	65	MALE	MSH6	12.4	2.1	22.6	5.5	34.3
V3_20190219_A	153	Colon	25	70	MALE	MSH6	12.4	2.1	22.6	5.5	34.3
V3_20190219_A	153	Colon	25	75	MALE	MSH6	17.3	3.8	30.9	8.1	39.5
V3_20190219_A	153	Colon	30	35	MALE	MSH6	3.4	0.0	10.0	0.6	17.6
V3_20190219_A	153	Colon	30	40	MALE	MSH6	5.8	0.0	13.6	1.6	20.2
V3_20190219_A	153	Colon	30	45	MALE	MSH6	5.8	0.0	13.6	1.6	20.2
V3_20190219_A	153	Colon	30	50	MALE	MSH6	5.8	0.0	13.6	1.6	20.2
V3_20190219_A	153	Colon	30	55	MALE	MSH6	5.8	0.0	13.6	1.6	20.2
V3_20190219_A	153	Colon	30	60	MALE	MSH6	12.4	2.1	22.6	5.5	27.3
V3_20190219_A	153	Colon	30	65	MALE	MSH6	12.4	2.1	22.6	5.5	27.3
V3_20190219_A	153	Colon	30	70	MALE	MSH6	12.4	2.1	22.6	5.5	27.8
V3_20190219_A	153	Colon	30	75	MALE	MSH6	17.3	3.8	30.9	8.1	38.0
V3_20190219_A	153	Colon	35	40	MALE	MSH6	2.5	0.0	7.2	0.4	13.0
V3_20190219_A	153	Colon	35	45	MALE	MSH6	2.5	0.0	7.2	0.4	13.0
V3_20190219_A	153	Colon	35	50	MALE	MSH6	2.5	0.0	7.2	0.4	13.3
V3_20190219_A	153	Colon	35	55	MALE	MSH6	2.5	0.0	7.2	0.4	14.1
V3_20190219_A	153	Colon	35	60	MALE	MSH6	9.3	0.6	17.9	3.7	22.2
V3_20190219_A	153	Colon	35	65	MALE	MSH6	9.3	0.6	17.9	3.7	22.2
V3_20190219_A	153	Colon	35	70	MALE	MSH6	9.3	0.6	17.9	3.7	24.0
